Sequence ID,Dayhoff statistic of serine,Percentage of serine,Binding Regions in Disordered Proteins,Instability Index,Secretory pathway signal peptide (SP),Percentage of non polar mole,Other subcellular location,Secondary helix fraction,Percentage of polar mole,Secondary turn fraction,Aromaticity,Count of linear B-cell epitopes,Average carbon sparing,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of arginine,Percentage of arginine,Percentage of aromatic mole,Grand average of hydropathy (GRAVY),Percentage of small mole,Average oxygen sparing,Absobance A280,Proteasomal cleavages (MHC ligands),Dayhoff statistic of phenylalanine,Probability of Expression Inclusion Bodies,Percentage of phenylalanine,Molecular Weight,Mitochondrial targeting peptide (mTP),Average sulphur sparing,Percentage of proline,Dayhoff statistic of proline,Average hydrogen sparing,Average nitrogen sparing,Percentage of lysine,Dayhoff statistic of lysine,Percentage of isoleucine,Dayhoff statistic of isoleucine,Dayhoff statistic of tryptophan,Percentage of tryptophan,Percentage of glycine,Dayhoff statistic of glycine,Percentage of aliphatic mole,Percentage of tiny mole,Class I Immunogenicity score,Dayhoff statistic of tyrosine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of tyrosine,Average Residue Weight,Percentage of methionine,Percentage of valine,Dayhoff statistic of valine,N-linked glycosylation sites,C-mannosylation sites,Percentage of cysteine,Dayhoff statistic of cysteine,Dayhoff statistic of aspartic acid,Percentage of aspartic acid,SS,TS,PS,SN,SR,ST,RR,SP,RS,HS,SA,DS,SD,SQ,RL,GQ,IS,LS,NS,NN,YG,TP,SF,IG,CG,SL,PV,IK,KN,VF,ES,HT,KM,PR,YK,DD,KW,WN,FD,PY,KY,CK,ND,NF,GC,FI,VG,GK,SV,SG,KF,MK,GS,HH,VS,AY,AR,WA,PP,YW,NY,MP,KC,TC,KV,FN,LK,QS,FG,CC,EP,TR,EW,RP,LP,PD,AW,KL,AS,IV,HE,ML,VV,HG,NW,MV,PN,KR,VC,GY,KD,VW,CN,NP,FK,HL,IF,FT,VP,DK,ET,VD,IC,MY,NR,FW,SH,HP,WV,LR,II,YI,IW,AT,DH,WM,YV,WP,LF,PI,LI,LD
gi|226478802|emb|CAX72896.1|,0.931,6.5177,1,36.84175047,0.057,54.3762,0.963,0.3017,45.6238,0.2309,0.117318436,217,5.041,0,0.95,4.6555,14.8976,-0.395903166,50.2793,2.5028,1.121,177,1.448,0.588,5.2142,60811.56,0.055,0.0615,4.2831,0.824,9.6816,1.3501,6.3315,0.959,4.6555,1.035,0.573,0.7449,7.635,0.909,18.4358,27.5605,-1.7091,1.698,30,1.862,5.7728,113.2431,3.1657,5.959,0.903,2,0,2.9795,1.027,1.422,7.8212,0.0037,0.0037,0.0056,0.0019,0.0037,0.0056,0,0.0019,0.0037,0.0019,0.0056,0.0056,0.0037,0,0.0019,0.0019,0.0037,0.0093,0,0.0019,0.0056,0,0.0037,0.0056,0.0019,0.0074,0.0037,0.0019,0.0019,0.0019,0.0019,0,0.0019,0,0,0.0074,0,0,0.0056,0.0019,0.0056,0,0.0074,0,0.0019,0,0.0037,0.0056,0.0037,0.0093,0.0019,0.0019,0.0056,0.0037,0.0019,0.0019,0.0037,0,0,0,0.0037,0.0019,0.0019,0,0.0056,0.0056,0.0074,0,0.0019,0,0,0.0019,0,0.0056,0.0037,0.0074,0,0.0056,0.0074,0.0056,0.0019,0,0.0037,0.0037,0.0019,0,0.0037,0.0037,0.0056,0.0019,0.0037,0,0,0.0019,0.0037,0,0.0019,0,0,0.0056,0.0037,0.0037,0.0019,0.0037,0,0,0,0.0019,0,0.0056,0,0.0019,0,0.0056,0,0.0019,0.0037,0,0.0056,0.0019,0,0
gi|350646301|emb|CCD59027.1|,1.566,10.9589,12,51.25452055,0.082,46.4384,0.944,0.2452,53.5616,0.2959,0.068493151,373,4.8849,0,1.37,6.7123,8.7671,-0.700547945,53.8356,2.5452,0.856,227,0.723,0.904,2.6027,82112.22,0.056,0.0507,7.9452,1.528,9.7521,1.4014,6.1644,0.934,5.3425,1.187,0.632,0.8219,4.7945,0.571,17.6712,28.6301,-8.8126,1.007,23,1.531,3.4247,112.4825,2.6027,4.7945,0.726,6,0,2.4658,0.85,1.196,6.5753,0.0164,0.0082,0.0055,0.011,0.0068,0.0041,0.0137,0.0055,0.0041,0.0027,0.0027,0.011,0.0082,0,0.0014,0.0041,0.0041,0.0082,0.011,0.0055,0.0014,0.0082,0.0027,0.0014,0.0014,0.0082,0.0027,0.0041,0.0041,0,0.0096,0,0.0014,0.0041,0.0014,0.0055,0,0,0.0014,0.0014,0.0014,0.0027,0.0027,0.0014,0,0,0.0055,0.0014,0.0041,0.0068,0.0027,0.0027,0.0027,0,0.0068,0.0027,0.0055,0.0014,0.0096,0.0014,0.0014,0,0.0014,0.0014,0.0041,0.0014,0.0068,0.0014,0.0027,0,0.0014,0.0027,0,0.0041,0.0096,0.0027,0,0.0041,0,0.0055,0.0014,0.0041,0.0014,0,0.0014,0,0.0041,0.0068,0.0014,0.0027,0.0041,0,0.0014,0.0041,0.0055,0.0014,0,0,0.0027,0.0027,0.0027,0.0041,0.0041,0,0.0027,0,0,0.0027,0,0.0041,0.0027,0.0027,0,0.0027,0.0014,0,0,0,0.0027,0.0041,0.0027,0.0055
gi|56758454|gb|AAW27367.1|,2.825,19.774,2,50.16214689,0.028,38.9831,0.834,0.2712,61.0169,0.3898,0.09039548,79,4.887,1,1.384,6.7797,10.7345,-0.820338983,51.9774,2.5706,0.725,62,1.412,0.979,5.0847,19905.19,0.206,0.0056,3.3898,0.652,9.7175,1.4689,6.7797,1.027,5.6497,1.255,0.435,0.565,5.6497,0.673,18.0791,29.9435,-4.8843,0.997,17,0.332,3.3898,112.4587,0.565,3.3898,0.514,3,0,0,0,0.924,5.0847,0.0339,0.0056,0.0056,0.0282,0.0113,0,0,0.0113,0.0056,0,0,0.0113,0.0056,0.0056,0.0056,0,0.0169,0.0056,0.0169,0.0056,0.0056,0,0.0113,0.0056,0,0.0226,0,0.0113,0,0,0,0,0,0,0,0.0056,0,0,0.0056,0.0056,0,0,0.0056,0.0056,0,0.0056,0.0056,0.0113,0.0169,0.0169,0.0056,0,0.0056,0,0.0113,0,0.0056,0,0,0,0,0,0,0,0,0,0,0.0169,0,0,0,0,0,0.0056,0.0056,0,0,0,0,0,0,0,0,0,0,0,0.0113,0.0056,0,0,0,0,0,0.0056,0,0,0,0,0,0.0056,0.0056,0,0,0,0,0,0.0056,0,0,0.0056,0.0056,0,0,0,0,0,0,0,0.0169,0,0.0113,0.0113
gi|76162546|gb|AAX30463.2|,2.381,16.6667,0,46.5474359,0.127,46.1538,0.941,0.1795,53.8462,0.4103,0.064102564,54,4.7692,0,0.785,3.8462,10.2564,-0.978205128,57.6923,2.4231,1.623,25,0.356,0.936,1.2821,8613.47,0.043,0.0769,11.5385,2.219,9.5128,1.4359,11.5385,1.748,1.2821,0.285,1.972,2.5641,6.4103,0.763,11.5385,34.6154,-3.3411,0.754,0,0.754,2.5641,110.4291,1.2821,2.5641,0.389,1,0,6.4103,2.21,0.466,2.5641,0.0256,0,0.0128,0,0.0128,0.0256,0,0,0,0.0256,0.0128,0,0,0.0128,0,0,0,0.0256,0.0256,0,0,0,0,0.0128,0,0.0256,0,0,0.0128,0,0,0,0,0,0.0128,0,0,0,0,0,0.0128,0,0,0,0.0128,0,0,0,0,0,0,0,0.0385,0,0,0,0.0128,0,0,0,0,0,0.0128,0.0128,0,0,0,0,0,0,0.0128,0,0,0.0128,0.0128,0,0,0,0,0,0,0,0,0.0128,0,0,0.0128,0.0128,0,0,0,0,0,0.0128,0,0,0,0,0.0128,0,0,0,0,0,0,0,0.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gi|685959401|gb|KGB35198.1|,1.551,10.8557,12,50.21966794,0.069,41.6347,0.713,0.2656,58.3653,0.2874,0.052362708,323,4.9004,0,0.912,4.47,8.6845,-0.569348659,53.7676,2.5888,0.831,238,0.461,0.807,1.6603,88838.56,0.228,0.0485,5.7471,1.105,9.8314,1.4074,4.5977,0.697,8.8123,1.958,0.786,1.0217,1.2771,0.152,21.3282,27.2031,-5.3551,0.751,24,1.578,2.5543,113.4592,2.682,4.8531,0.735,14,0,2.1711,0.749,0.929,5.1086,0.0268,0.0153,0.0064,0.0077,0.0013,0.0153,0.0038,0.0038,0,0.0026,0.0013,0.0064,0.0013,0.0038,0.0026,0,0.0051,0.0013,0.0102,0.0217,0.0013,0.0026,0,0.0026,0.0013,0.0089,0.0013,0.0013,0.0013,0,0.0064,0.0026,0,0,0,0.0038,0,0.0026,0,0,0.0026,0.0013,0.0166,0.0013,0,0.0013,0,0,0.0064,0.0013,0.0013,0.0013,0.0013,0.0077,0.0038,0.0026,0.0013,0,0.0115,0,0.0013,0,0,0.0026,0,0.0026,0.0038,0.0051,0,0.0026,0.0038,0.0038,0,0.0013,0.0102,0,0,0.0051,0.0077,0.0051,0,0,0.0013,0,0,0.0026,0.0038,0.0051,0,0,0.0013,0,0.0038,0.0026,0.0013,0.0051,0.0013,0.0013,0,0.0013,0.0026,0.0013,0.0026,0,0.0026,0,0.0013,0.0013,0,0.0051,0.0077,0,0.0026,0.0013,0,0,0,0.0013,0,0.0077,0.0038,0.0051
gi|226467768|emb|CAX69760.1|,1.44,10.0804,27,55.84243974,0.035,51.1322,0.93,0.1928,48.8678,0.3725,0.088385683,1040,4.6501,3,1.685,8.2542,9.7151,-0.952154858,60.8473,2.5099,1.018,406,0.893,0.977,3.214,148137.42,0.121,0.0307,9.0577,1.742,9.1585,1.4273,3.3601,0.509,1.6801,0.373,0.506,0.6574,12.1256,1.444,10.4456,35.1351,-12.3748,1.461,15,1.289,4.9671,108.2085,2.1914,4.8941,0.742,4,0,0.8766,0.302,1.049,5.7706,0.0073,0.0044,0.0102,0.0044,0.0102,0.0073,0.0131,0.0058,0.0066,0.0015,0.0073,0.0058,0.0066,0.0088,0.0022,0.0029,0.0029,0.0022,0.0066,0.0015,0.0139,0.0037,0.0037,0.0015,0,0.0044,0.0022,0,0.0015,0.0015,0.0015,0,0.0022,0.0058,0,0.0066,0,0,0.0051,0.0051,0.0007,0,0.0037,0.0015,0.0015,0.0007,0.0051,0.0029,0.011,0.008,0.0007,0.0015,0.0095,0,0.0088,0.0037,0.0015,0.0007,0.011,0,0.0058,0.0015,0.0007,0,0.0022,0.0007,0.0029,0.0058,0.0058,0,0.0029,0,0.0007,0.0051,0.0037,0.0015,0.0015,0.0007,0.0131,0.0015,0,0,0.0037,0.0022,0.0007,0.0022,0.0088,0.0022,0,0.0102,0.0007,0,0.0015,0.0051,0.0015,0.0007,0.0007,0.0029,0.008,0.0029,0.0007,0.0022,0,0.0015,0.0051,0,0.0007,0.0007,0,0.0029,0,0.0007,0,0.0058,0.0007,0,0.0007,0,0.0007,0.0015,0.0029,0.0051
gi|226481475|emb|CAX73635.1|,1.901,13.307,14,50.96930171,0.124,46.9038,0.83,0.2437,53.0962,0.3228,0.03030303,348,4.6456,0,0.78,3.8208,6.4559,-0.3743083,57.971,2.5231,0.377,247,0.476,0.868,1.7128,82017.02,0.104,0.0448,7.2464,1.394,9.5178,1.3465,3.9526,0.599,5.1383,1.142,0.405,0.527,4.7431,0.565,21.3439,32.8063,-12.9119,0.233,24,1.705,0.7905,108.0593,2.8986,5.1383,0.779,7,0,1.581,0.545,1.054,5.7971,0.0158,0.0132,0.0105,0.004,0,0.0145,0.0053,0.0079,0.0092,0.0105,0.0092,0.0079,0.0079,0.0079,0.004,0.004,0.0079,0.0158,0.004,0.0013,0,0.0066,0.0026,0.0053,0.004,0.0184,0.0079,0.0013,0.0013,0.0026,0.0026,0,0,0.004,0,0.004,0.0013,0.0013,0.0013,0,0,0.0013,0.0066,0.004,0.0026,0.0013,0.0013,0.0026,0.0053,0.0105,0,0,0.004,0,0.0066,0.0013,0.004,0,0.0066,0,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0053,0.0092,0,0,0.0013,0,0,0.0013,0.0092,0.0066,0,0.0053,0.004,0.0013,0.0013,0.0013,0.0026,0,0.0013,0.0013,0.0026,0.004,0,0,0.0026,0,0,0.0026,0.0013,0.0053,0.0026,0.0026,0.0026,0.0066,0.0053,0.004,0.0013,0,0.0013,0,0.0053,0,0.0013,0.004,0.0026,0,0,0.0053,0.0013,0,0.0013,0,0,0.0066,0.0066,0.0053
gi|685964901|gb|KGB39721.1|,1.378,9.6466,2,47.52655205,0.031,50.2388,0.884,0.2818,49.7612,0.2674,0.076408787,341,4.914,0,1.014,4.9666,11.1748,-0.330372493,52.8176,2.4881,0.931,324,1.035,0.833,3.7249,117240.24,0.177,0.063,6.3037,1.212,9.7202,1.3801,5.3486,0.81,6.5903,1.465,0.882,1.1461,4.5845,0.546,20.5349,31.3276,-3.5508,0.815,21,0.393,2.7698,111.9773,0.6686,5.0621,0.767,6,0,5.6351,1.943,0.712,3.916,0.0105,0.0067,0.0057,0.0076,0.0076,0.0076,0.0029,0.0029,0.0019,0.001,0.001,0.0048,0.0048,0.0019,0.0048,0.0019,0.0048,0.0124,0.0048,0.0019,0.0019,0.0048,0.0067,0.0029,0.0057,0.0105,0.0067,0.001,0.0019,0.0038,0.0076,0.0038,0,0.0029,0.001,0.0019,0,0,0.0019,0.001,0.001,0.0038,0.0019,0.001,0,0.0038,0.001,0.001,0.0057,0.0048,0.0019,0,0.0057,0.001,0.0048,0.0019,0.0029,0.001,0.0048,0,0.001,0,0.001,0.0029,0.0029,0.0019,0.0029,0,0,0,0.0019,0.0019,0,0.0048,0.0038,0.001,0,0.0038,0.001,0.0038,0.001,0,0.0029,0,0.001,0,0.0067,0.0019,0.0038,0.0019,0.0029,0,0.001,0.0029,0.0029,0.0019,0.001,0,0.001,0.0038,0.0067,0.0019,0.0057,0,0.0048,0,0.001,0.0057,0,0.0019,0.0048,0.001,0.0019,0.0019,0.0019,0,0.001,0.0019,0.0019,0.0019,0.0067,0.0029
gi|46397480|sp|P46435.2|MAK16_SCHMA,0.772,5.4054,3,58.82277992,0.066,39.7683,0.91,0.2819,60.2317,0.1544,0.077220077,102,5.2394,1,1.97,9.6525,10.0386,-0.997297297,37.4517,2.6371,1.142,81,0.751,0.71,2.7027,31006.74,0.06,0.0232,2.3166,0.446,10.3591,1.5251,8.8803,1.346,7.722,1.716,1.188,1.5444,2.3166,0.276,20.4633,18.5328,2.6703,1.022,57,0.454,3.4749,119.7171,0.7722,5.4054,0.819,2,0,1.5444,0.533,1.053,5.7915,0.0039,0.0077,0,0,0.0077,0.0039,0.0116,0,0,0.0077,0.0039,0,0.0077,0.0039,0.0077,0,0.0039,0.0039,0.0039,0.0039,0,0,0.0077,0.0039,0,0,0,0.0116,0.0039,0,0.0077,0.0039,0,0,0,0.0077,0.0039,0,0,0.0039,0,0,0.0077,0,0,0,0,0.0039,0,0.0039,0,0,0.0039,0,0,0,0.0039,0,0,0.0039,0,0,0,0,0.0039,0,0.0077,0.0039,0,0,0.0077,0.0039,0,0,0,0,0,0.0077,0.0039,0.0039,0,0,0.0039,0,0,0,0,0.0077,0,0,0.0077,0,0.0039,0.0039,0,0.0039,0,0,0,0.0039,0,0,0,0,0.0077,0,0,0,0,0.0154,0.0077,0,0.0039,0.0039,0,0,0,0,0.0039,0.0039,0,0
gi|685957391|gb|KGB33504.1|,1.483,10.3806,1,54.27923875,0.034,45.6747,0.617,0.2561,54.3253,0.2353,0.044982699,134,4.7785,0,1.483,7.2664,6.5744,-0.480276817,50.8651,2.5294,0.356,95,0.769,0.775,2.7682,32162.29,0.436,0.0519,3.8062,0.732,9.8166,1.4152,6.5744,0.996,5.1903,1.153,0.266,0.346,5.5363,0.659,21.1073,31.4879,-2.6623,0.407,36,0.814,1.3841,111.2882,1.3841,6.5744,0.996,1,0,3.8062,1.312,0.944,5.1903,0,0.0138,0.0035,0,0.0104,0.0104,0.0173,0.0104,0.0069,0,0,0.0069,0.0035,0.0069,0.0069,0,0.0104,0.0069,0,0,0,0.0069,0.0035,0,0.0035,0.0138,0,0.0069,0,0,0.0069,0,0.0035,0.0069,0,0.0069,0.0035,0,0,0,0,0,0.0035,0,0.0035,0.0035,0,0.0035,0.0173,0,0,0,0.0069,0,0.0138,0,0.0138,0,0,0,0,0,0,0.0035,0.0035,0.0069,0.0035,0,0,0,0,0,0,0,0,0,0,0.0069,0.0104,0.0035,0.0035,0.0035,0.0035,0.0035,0,0,0,0.0069,0.0104,0,0.0035,0,0,0.0035,0,0,0,0,0.0035,0.0069,0.0035,0,0.0035,0,0.0035,0,0.0035,0,0,0.0035,0,0,0,0.0035,0,0,0,0,0.0104,0.0035,0.0035,0
gi|76155652|gb|AAX26941.2|,2.768,19.375,2,64.26375,0.057,40.625,0.909,0.2312,59.375,0.3125,0.0625,61,4.7375,0,1.276,6.25,11.875,-0.513125,55,2.525,0.418,51,0.868,0.953,3.125,17821.3,0.116,0.0688,3.125,0.601,9.575,1.4375,5.625,0.852,5,1.111,0,0,3.125,0.372,16.875,37.5,-4.1473,0.919,38,1.838,3.125,111.3831,3.125,6.25,0.947,0,0,3.75,1.293,0.455,2.5,0.0313,0.0063,0.0063,0.0125,0.025,0.0188,0,0.0125,0,0.0188,0.0125,0.0063,0,0,0.0063,0.0063,0.0063,0.0125,0.0125,0,0,0.0063,0.0125,0,0.0063,0.0125,0,0,0,0,0.0063,0,0,0.0063,0,0.0063,0,0,0,0,0,0,0,0.0063,0,0,0,0,0.0125,0.0063,0.0063,0.0063,0,0,0.0188,0.0063,0,0,0,0,0.0063,0,0,0,0,0.0063,0.0063,0.0125,0,0,0,0,0,0,0,0,0,0,0.0063,0,0.0125,0,0,0,0,0,0,0.0063,0.0063,0,0,0,0,0,0.0063,0.0063,0,0,0,0,0,0,0,0,0.0063,0,0.0063,0,0,0.0063,0.0063,0,0,0.0125,0,0,0,0,0,0.0063,0,0.0063
gi|685959588|gb|KGB35350.1|,1.863,13.0378,50,51.91539139,0.052,43.6236,0.949,0.2564,56.3764,0.288,0.064541213,2003,4.8147,11,1.153,5.6506,8.1389,-0.60632452,55.3655,2.5936,0.796,1195,0.778,0.785,2.7994,430070.98,0.065,0.0353,5.3914,1.037,9.6516,1.3784,5.1322,0.778,5.184,1.152,0.658,0.8554,3.6288,0.432,19.1809,30.7932,-46.174,0.823,27,0.9,2.7994,111.4751,1.5293,5.9876,0.907,28,1,1.9959,0.688,1.173,6.4541,0.0218,0.0111,0.006,0.0093,0.0073,0.0096,0.0049,0.0054,0.0052,0.0013,0.0062,0.0057,0.0075,0.0065,0.0044,0.0026,0.0075,0.0075,0.0093,0.0062,0.0018,0.0036,0.0034,0.0018,0.001,0.0086,0.0047,0.0036,0.0018,0.0016,0.0093,0.0003,0.0005,0.0047,0.0021,0.0075,0.0008,0.0005,0.0013,0.0016,0.0016,0.0018,0.0044,0.0026,0.0008,0.0013,0.0018,0.0016,0.0075,0.0062,0.0013,0.001,0.0052,0.0003,0.0073,0.0026,0.0036,0.0005,0.0026,0.0003,0.0018,0.0005,0.0018,0.0008,0.0044,0.0021,0.0044,0.007,0.0013,0.0008,0.0021,0.0021,0.0008,0.0031,0.0052,0.0029,0,0.0052,0.0067,0.0029,0.0005,0.0018,0.0047,0.0013,0.001,0.001,0.0029,0.0039,0.0013,0.0005,0.0026,0,0.001,0.0047,0.001,0.0016,0.0005,0.0018,0.0031,0.0031,0.0034,0.0036,0.0013,0.0003,0.0031,0.0003,0.0018,0.0016,0,0.0018,0.0026,0.0008,0.0003,0.0039,0.0005,0,0.001,0.0005,0.0016,0.0023,0.0047,0.0052
gi|226466686|emb|CAX69478.1|,1.852,12.963,0,43.23148148,0.099,50,0.691,0.3056,50,0.2037,0.083333333,24,4.9907,0,1.512,7.4074,8.3333,-0.219444444,49.0741,2.5463,0.929,39,1.029,0.566,3.7037,12341.73,0.258,0.0833,3.7037,0.712,10.0185,1.3333,6.4815,0.982,4.6296,1.029,0.712,0.9259,2.7778,0.331,22.2222,28.7037,-1.5866,1.089,47,2.723,3.7037,114.2753,4.6296,8.3333,1.263,0,0,3.7037,1.277,1.347,7.4074,0.0278,0,0.0093,0,0.0093,0,0,0.0093,0.0093,0,0.0093,0.0093,0.0093,0,0.0185,0,0,0.0093,0,0,0,0,0.0093,0,0,0,0,0,0,0,0.0093,0,0,0.0093,0.0185,0,0,0,0.0093,0,0.0093,0,0,0.0093,0,0,0,0,0.0093,0,0,0.0093,0.0093,0,0.0278,0,0.0093,0,0,0,0,0.0093,0,0,0,0,0,0,0,0,0,0.0093,0.0093,0,0,0.0093,0,0,0,0,0,0,0.0093,0,0,0,0,0,0.0093,0,0.0093,0,0,0,0.0093,0,0,0,0,0,0,0.0093,0,0,0,0,0,0,0,0.0093,0,0,0,0.0093,0,0,0,0,0,0,0,0.0093
gi|76154313|gb|AAX25803.2|,1.423,9.9631,4,48.60664207,0.051,45.7565,0.941,0.2472,54.2435,0.2435,0.077490775,121,4.8856,0,1.205,5.9041,11.0701,-0.674538745,50.9225,2.6199,1.187,78,1.025,0.812,3.69,30703.6,0.082,0.0517,3.321,0.639,9.5387,1.3838,4.428,0.671,3.69,0.82,1.419,1.845,5.1661,0.615,16.9742,27.6753,0.6944,0.651,48,2.171,2.214,113.2974,3.69,5.9041,0.895,4,0,1.476,0.509,1.476,8.1181,0.0111,0,0.0037,0.0037,0.0037,0.0037,0,0.0074,0.0074,0.0111,0.0148,0.0185,0.0185,0,0.0037,0,0,0.0037,0.0074,0.0037,0,0,0.0037,0,0,0.0111,0,0.0037,0.0037,0.0037,0.0111,0,0,0.0037,0,0.0037,0,0,0.0111,0,0,0,0.0074,0,0,0.0037,0,0,0,0,0,0.0037,0,0,0,0.0037,0.0037,0.0037,0,0,0,0,0,0,0,0,0.0074,0.0037,0,0,0.0037,0.0037,0,0.0074,0.0074,0.0037,0,0.0074,0.0074,0,0.0037,0.0037,0.0037,0,0,0.0037,0,0.0074,0,0.0037,0.0037,0,0.0074,0,0.0074,0.0037,0.0037,0.0037,0,0.0037,0.0037,0.0037,0,0,0.0074,0,0,0,0,0,0.0037,0.0037,0.0037,0.0074,0,0,0.0037,0,0,0.0037,0,0.0037
gi|685957964|gb|KGB34012.1|,1.613,11.2889,7,53.40533333,0.096,48.4444,0.909,0.2871,51.5556,0.2658,0.067555556,455,4.8702,0,1.052,5.1556,9.5111,-0.357066667,52,2.5387,0.831,379,0.889,0.682,3.2,124838.67,0.08,0.032,5.0667,0.974,9.7182,1.3591,4.5333,0.687,5.0667,1.126,0.752,0.9778,4.8889,0.582,21.9556,30.7556,-6.0572,0.758,32,0.837,2.5778,110.9677,1.4222,5.8667,0.889,10,0,1.7778,0.613,0.905,4.9778,0.0213,0.0053,0.0053,0.0062,0.0053,0.0062,0.0027,0.0071,0.0062,0.0018,0.0098,0.0062,0.0027,0.0089,0.0062,0.0027,0.0071,0.0116,0.008,0.0062,0.0018,0.0062,0.0009,0.0009,0.0009,0.0107,0.008,0.0009,0.0018,0.0018,0.0071,0.0009,0,0.0062,0.0009,0.0044,0.0009,0,0,0.0009,0.0009,0.0009,0.0009,0.0009,0,0.0027,0.0036,0.0009,0.0062,0.0071,0.0009,0,0.0044,0.0009,0.0009,0.0027,0.0018,0,0.0027,0,0.0009,0.0018,0,0.0027,0.0018,0.0018,0.0053,0.0044,0.0036,0.0009,0.0053,0.0018,0,0.0018,0.0071,0.0009,0.0009,0.0062,0.0053,0,0.0009,0.0009,0.0036,0.0009,0,0.0018,0.0009,0.0018,0.0018,0.0027,0.0027,0,0,0.0044,0.0027,0.0044,0.0027,0.0009,0.0018,0.0018,0.0027,0.0018,0.0018,0.0009,0.0027,0.0018,0.0036,0,0,0.0036,0.0036,0.0027,0.0009,0.008,0.0009,0,0.0027,0,0.0053,0.0036,0.0089,0.0089
gi|353229062|emb|CCD75233.1|,1.27,8.8889,3,53.94955556,0.08,46,0.906,0.2889,54,0.22,0.068888889,183,5.08,2,1.224,6,9.3333,-0.632222222,44.6667,2.54,0.935,162,0.741,0.729,2.6667,51707.15,0.087,0.0356,5.1111,0.983,10.1511,1.4178,9.3333,1.414,4.4444,0.988,0.855,1.1111,3.3333,0.397,22,22.8889,-5.4742,0.915,46,1.307,3.1111,114.9048,2.2222,6.4444,0.976,3,0,1.3333,0.46,1.01,5.5556,0.0022,0.0022,0.0111,0.0089,0.0044,0.0067,0.0089,0.0022,0.0022,0,0.0067,0.0089,0.0044,0.0044,0.0111,0,0.0022,0.0044,0.0044,0.0044,0.0022,0.0022,0.0022,0.0022,0,0.0089,0.0022,0.0022,0.0022,0,0.0089,0.0022,0,0,0.0022,0.0044,0,0.0022,0,0,0.0044,0,0.0044,0,0,0,0.0022,0.0022,0,0.0044,0.0022,0,0.0044,0,0.0089,0,0.0022,0,0.0044,0,0,0,0.0022,0,0.0111,0.0022,0.0156,0.0044,0,0,0.0067,0.0022,0.0022,0.0022,0.0067,0.0022,0.0022,0.0044,0.0022,0.0022,0,0,0,0.0044,0.0022,0.0022,0,0.0067,0,0,0.0044,0,0,0.0022,0.0022,0.0067,0,0.0022,0,0.0044,0,0.0067,0,0.0044,0.0022,0,0.0022,0,0.0022,0.0133,0.0044,0,0,0.0044,0,0,0,0,0.0022,0.0044,0.0044,0.0044
gi|226485785|emb|CAX75312.1|,2.007,14.0496,10,59.87988981,0.033,39.1185,0.72,0.2617,60.8815,0.2824,0.05785124,346,4.8691,0,1.068,5.2342,9.0909,-0.67892562,53.5813,2.6157,0.51,215,0.842,0.781,3.0303,82074.17,0.312,0.0358,4.8209,0.927,9.7686,1.4077,6.1983,0.939,7.0248,1.561,0.318,0.4132,2.0661,0.246,20.3857,28.5124,-10.7275,0.689,23,0.486,2.3416,113.0498,0.8264,5.2342,0.793,7,1,2.7548,0.95,1.402,7.7135,0.0358,0.011,0.0028,0.0069,0.0041,0.011,0.0055,0.0138,0.0014,0.0041,0.0041,0.0083,0.0138,0.0041,0.0083,0.0014,0.0041,0.011,0.0152,0.011,0,0.0028,0.0014,0.0014,0,0.0083,0.0028,0.0041,0.0014,0.0041,0.0041,0.0028,0.0014,0,0,0.0152,0,0,0,0.0014,0.0014,0.0028,0.0055,0,0.0041,0.0014,0.0028,0,0.0124,0.0028,0.0028,0,0.0069,0,0.0041,0,0.0041,0,0.0041,0,0,0,0.0028,0.0055,0.0055,0.0041,0.0083,0.0083,0.0028,0,0,0.0041,0,0.0014,0.0041,0.0028,0.0014,0.0069,0.0041,0.0041,0,0,0.0014,0,0,0,0.0014,0.0083,0.0014,0,0.0014,0,0,0.0069,0.0028,0.0041,0.0028,0.0028,0.0014,0.0041,0.0055,0.0014,0.0014,0,0,0,0.0041,0,0,0.0055,0.0083,0.0014,0,0.0014,0.0014,0,0.0028,0,0.0014,0.0041,0.0028,0.011
