Sequence ID,Dayhoff statistic of serine,Percentage of serine,Binding Regions in Disordered Proteins,Instability Index,Secretory pathway signal peptide (SP),Percentage of non polar mole,Other subcellular location,Secondary helix fraction,Percentage of polar mole,Secondary turn fraction,Aromaticity,Count of linear B-cell epitopes,Average carbon sparing,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of arginine,Percentage of arginine,Percentage of aromatic mole,Grand average of hydropathy (GRAVY),Percentage of small mole,Average oxygen sparing,Absobance A280,Proteasomal cleavages (MHC ligands),Dayhoff statistic of phenylalanine,Probability of Expression Inclusion Bodies,Percentage of phenylalanine,Molecular Weight,Mitochondrial targeting peptide (mTP),Average sulphur sparing,Percentage of proline,Dayhoff statistic of proline,Average hydrogen sparing,Average nitrogen sparing,Percentage of lysine,Dayhoff statistic of lysine,Percentage of isoleucine,Dayhoff statistic of isoleucine,Dayhoff statistic of tryptophan,Percentage of tryptophan,Percentage of glycine,Dayhoff statistic of glycine,Percentage of aliphatic mole,Percentage of tiny mole,Class I Immunogenicity score,Dayhoff statistic of tyrosine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of tyrosine,Average Residue Weight,Percentage of methionine,Percentage of valine,Dayhoff statistic of valine,N-linked glycosylation sites,C-mannosylation sites,Percentage of cysteine,Dayhoff statistic of cysteine,Dayhoff statistic of aspartic acid,Percentage of aspartic acid,SS,TS,PS,SN,SR,ST,RR,SP,RS,HS,SA,DS,SD,SQ,RL,GQ,IS,LS,NS,NN,YG,TP,SF,IG,CG,SL,PV,IK,KN,VF,ES,HT,KM,PR,YK,DD,KW,WN,FD,PY,KY,CK,ND,NF,GC,FI,VG,GK,SV,SG,KF,MK,GS,HH,VS,AY,AR,WA,PP,YW,NY,MP,KC,TC,KV,FN,LK,QS,FG,CC,EP,TR,EW,RP,LP,PD,AW,KL,AS,IV,HE,ML,VV,HG,NW,MV,PN,KR,VC,GY,KD,VW,CN,NP,FK,HL,IF,FT,VP,DK,ET,VD,IC,MY,NR,FW,SH,HP,WV,LR,II,YI,IW,AT,DH,WM,YV,WP,LF,PI,LI,LD
gi|226483617|emb|CAX74109.1|,0.898,6.2874,0,43.28682635,0.051,50.2994,0.447,0.3323,49.7006,0.1976,0.098802395,71,5.2605,0,1.344,6.5868,12.5749,-0.358383234,41.018,2.476,1.084,110,1.497,0.761,5.3892,39106.04,0.567,0.0539,3.8922,0.749,10.3114,1.4371,7.7844,1.179,7.7844,1.73,1.152,1.497,4.1916,0.499,23.3533,20.6587,-0.6747,0.881,44,2.29,2.994,117.084,3.8922,5.0898,0.771,4,1,1.497,0.516,1.089,5.988,0.006,0.009,0,0,0.003,0.009,0,0.009,0.006,0,0.006,0.003,0,0,0.006,0.003,0.006,0.009,0.003,0.003,0.003,0,0,0.006,0.003,0.006,0.006,0.015,0.003,0.003,0.006,0,0.003,0.003,0.003,0.012,0,0.003,0,0,0.003,0,0.003,0.003,0,0.012,0,0,0.003,0.003,0.003,0.003,0,0,0.006,0.006,0,0,0,0,0,0.003,0,0,0.006,0,0.009,0.003,0,0,0.003,0.003,0,0.003,0.006,0,0,0.003,0,0,0,0.006,0,0,0,0.003,0.006,0.009,0,0,0.015,0,0,0.003,0.009,0.009,0.003,0.003,0.003,0.003,0.003,0,0.003,0,0.003,0,0,0,0,0.012,0.003,0,0,0,0,0,0,0,0.006,0.006,0.003,0.006
gi|76156083|gb|AAX27317.2|,0.776,5.4348,0,34.84134058,0.105,52.5362,0.855,0.308,47.4638,0.2101,0.115942029,82,5.1812,0,1.109,5.4348,13.0435,-0.419202899,44.2029,2.4964,1.246,79,1.61,0.702,5.7971,31997.66,0.106,0.0688,3.6232,0.697,10.0435,1.3841,7.971,1.208,7.2464,1.61,1.115,1.4493,5.7971,0.69,19.2029,23.5507,-1.5096,1.279,38,2.771,4.3478,115.9336,4.7101,2.8986,0.439,1,0,2.1739,0.75,1.449,7.971,0,0,0.0036,0,0.0036,0.0036,0,0,0.0036,0.0036,0.0072,0.0036,0.0109,0,0.0036,0,0,0.0072,0,0.0072,0.0036,0.0036,0,0.0072,0,0.0036,0,0.0109,0.0036,0.0036,0.0072,0,0.0036,0,0.0036,0.0072,0,0,0.0036,0,0.0036,0,0.0036,0.0036,0,0.0109,0,0,0,0.0036,0.0036,0.0036,0,0,0.0036,0.0036,0,0,0.0036,0,0.0072,0.0036,0,0.0036,0.0036,0,0.0036,0,0,0.0036,0,0,0.0072,0.0036,0,0.0036,0.0036,0.0109,0.0036,0,0,0,0,0.0036,0,0,0,0.0072,0,0,0.0036,0,0,0.0036,0.0109,0,0.0036,0,0.0036,0.0072,0,0.0109,0,0.0036,0.0036,0.0036,0,0,0,0.0109,0.0036,0.0036,0,0.0036,0.0036,0,0,0,0.0072,0,0.0036,0
gi|121700|sp|P09792.1|GST28_SCHMA,0.609,4.2654,1,29.22606635,0.116,53.0806,0.79,0.2986,46.9194,0.1801,0.066350711,88,5.0521,0,0.87,4.2654,11.3744,-0.389099526,44.0758,2.4692,0.962,71,0.527,0.52,1.8957,23818.67,0.114,0.0427,4.7393,0.911,10.0664,1.3649,9.9526,1.508,6.6351,1.474,0.729,0.9479,7.109,0.846,23.2227,24.1706,-0.3096,1.115,65,2.23,3.7915,112.8847,3.7915,7.109,1.077,0,0,0.4739,0.163,1.12,6.1611,0.0047,0,0,0.0047,0,0.0047,0,0.0047,0,0,0,0,0,0,0.0095,0.0047,0.0047,0.0047,0,0,0,0.0047,0.0047,0.0047,0,0.0095,0.0047,0.0095,0,0,0.0142,0,0,0.0047,0,0.0047,0.0047,0,0.0047,0,0.0095,0,0,0,0,0,0.0047,0.0142,0.0047,0,0,0.0047,0.0047,0.0047,0,0,0.0047,0,0,0,0,0,0,0,0.019,0,0.0047,0,0,0,0,0,0,0.0047,0.0047,0,0,0.0095,0.0047,0,0.0047,0.0047,0,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047,0.0095,0.0047,0.0047,0.0047,0,0.0047,0,0,0,0,0,0,0,0,0.0047,0.0095,0.0047,0,0.0047,0,0,0.0095,0.0047
gi|56753850|gb|AAW25122.1|,1.452,10.1631,3,38.11770389,0.926,44.542,0.059,0.2986,55.458,0.2258,0.077791719,321,5.0301,0,0.896,4.3915,8.9084,-0.550941029,47.8043,2.6085,0.956,250,0.976,0.524,3.5132,90725.79,0.032,0.0263,3.5132,0.676,10.0038,1.3388,8.7829,1.331,5.7716,1.283,0.869,1.1292,3.5132,0.418,22.0828,24.8432,-7.2592,0.923,49,1.402,3.1368,113.8341,2.3839,6.9009,1.046,7,0,0.2509,0.087,1.3,7.1518,0.0113,0.0063,0.005,0.0088,0.0075,0.0088,0.0025,0.0025,0.0013,0.0013,0.0013,0.0063,0.0151,0.0063,0.0063,0.0025,0.0063,0.01,0.0038,0.0013,0,0.0013,0.0025,0.0038,0,0.0088,0.005,0.0075,0.0038,0.0025,0.01,0.0013,0.0013,0.0025,0.0025,0.0063,0,0,0.0013,0,0.0025,0,0.0025,0.0025,0,0.0013,0.0013,0.0013,0.0075,0.0063,0.0013,0.0063,0.0013,0,0.005,0.0025,0.0013,0,0.0013,0,0,0,0,0,0.0063,0,0.005,0.0038,0.0038,0,0.0013,0,0.0013,0.0025,0.0038,0.0013,0,0.0063,0.0063,0.0038,0,0.0038,0.0075,0.0013,0,0.0013,0.0025,0.005,0,0.0013,0.0088,0.0013,0,0.0025,0.0038,0,0.0025,0,0,0.0063,0.0013,0.005,0,0,0.0013,0.0025,0.0013,0.0025,0.0013,0.0063,0.0038,0.0038,0.0038,0.0013,0,0,0.0038,0,0.0038,0.0025,0.0075,0.0088
gi|56755075|gb|AAW25717.1|,0.68,4.7619,0,34.6937037,0.558,55.0265,0.205,0.3439,44.9735,0.2011,0.142857143,27,5.2963,0,0.864,4.2328,17.4603,-0.362962963,46.5608,2.4233,2.202,59,1.176,0.559,4.2328,21965.56,0.052,0.0476,2.6455,0.509,10.0688,1.4339,9.5238,1.443,6.3492,1.411,2.035,2.6455,4.7619,0.567,20.1058,25.3968,-0.5702,2.179,34,0.934,7.4074,116.2199,1.5873,6.8783,1.042,4,0,3.1746,1.095,0.673,3.7037,0.0053,0.0053,0,0,0,0.0053,0,0,0,0,0.0053,0,0,0,0,0.0053,0.0053,0,0.0106,0,0.0053,0,0,0.0053,0,0,0,0,0.0106,0,0,0.0053,0,0,0.0159,0.0053,0.0053,0,0.0053,0.0053,0,0,0,0,0.0053,0.0053,0.0053,0.0106,0,0.0053,0.0265,0,0,0,0.0053,0.0159,0,0,0,0,0.0159,0,0,0,0,0.0053,0.0053,0,0.0053,0,0,0,0,0,0,0,0,0.0159,0.0053,0,0,0,0.0106,0,0.0106,0,0,0,0.0106,0,0,0.0053,0.0053,0,0,0,0.0053,0,0,0,0,0,0.0053,0,0.0053,0,0,0,0,0,0,0,0,0,0,0,0.0053,0,0,0,0,0
gi|685956560|gb|KGB32735.1|,0.563,3.9409,0,43.84044335,0.961,54.6798,0.06,0.33,45.3202,0.2118,0.15270936,64,5.2414,0,0.704,3.4483,18.2266,-0.329064039,50.2463,2.4581,1.996,62,1.779,0.826,6.4039,23480.94,0.017,0.0591,3.4483,0.663,9.8177,1.3941,6.8966,1.045,5.9113,1.314,1.895,2.4631,4.9261,0.586,17.734,28.0788,1.0892,1.884,31,0.58,6.4039,115.6697,0.9852,5.4187,0.821,3,0,4.9261,1.699,0.806,4.4335,0,0.0049,0,0.0049,0,0,0.0049,0.0049,0.0049,0,0,0,0,0,0.0049,0.0148,0,0.0049,0,0.0049,0.0049,0,0.0049,0.0049,0.0099,0,0,0,0,0.0049,0,0,0,0,0.0049,0,0.0049,0,0.0099,0.0099,0,0,0,0.0099,0.0049,0.0049,0.0049,0,0.0049,0,0.0148,0,0,0,0.0049,0.0049,0.0049,0,0,0,0.0099,0,0.0049,0.0099,0,0.0049,0.0049,0,0,0,0,0.0049,0.0049,0,0.0049,0,0,0,0.0099,0.0049,0,0,0.0099,0.0049,0,0,0.0049,0.0049,0.0049,0,0.0099,0.0049,0.0148,0,0.0049,0.0049,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0,0,0,0.0049,0,0,0,0.0099,0.0049
gi|56755541|gb|AAW25949.1|,0.836,5.8552,2,30.91032357,0.064,56.8567,0.291,0.3005,43.1433,0.2219,0.086286595,216,4.9137,1,1.321,6.4715,11.2481,-0.206933744,50.077,2.4407,0.998,204,1.027,0.723,3.698,71861.53,0.722,0.0478,4.0062,0.77,9.7473,1.3775,5.2388,0.794,5.0847,1.13,0.711,0.9245,8.7827,1.046,21.4176,30.6626,1.9803,1.178,38,1.631,4.0062,110.7265,2.7735,6.6256,1.004,0,0,2.0031,0.691,0.953,5.2388,0.0031,0.0015,0,0.0015,0.0092,0,0,0,0.0046,0.0031,0.0015,0.0015,0.0046,0,0.0092,0.0062,0.0015,0.0092,0.0046,0,0.0046,0,0.0031,0,0,0.0092,0.0046,0,0,0.0031,0.0015,0.0046,0.0031,0.0015,0.0015,0.0015,0,0.0015,0.0031,0,0.0015,0.0015,0.0015,0.0015,0.0046,0.0031,0.0046,0.0031,0.0046,0.0015,0,0,0.0015,0,0.0046,0,0.0031,0,0.0015,0,0.0046,0,0.0015,0,0.0031,0.0015,0.0077,0.0031,0.0046,0.0015,0,0.0046,0,0.0015,0.0062,0,0,0.0077,0.0062,0.0046,0,0.0015,0.0077,0.0031,0,0.0031,0.0031,0,0.0015,0.0031,0.0031,0,0,0,0.0015,0.0015,0.0031,0,0.0062,0,0.0015,0.0015,0.0015,0.0031,0.0031,0,0.0046,0,0,0.0046,0.0015,0,0.0031,0.0046,0.0031,0,0,0,0.0046,0.0046,0.0046,0.0077
gi|74774665|sp|Q5DFA1.1|SJ643_SCHJA,0.857,6,0,51.63,0.884,44,0.177,0.2733,56,0.1867,0.066666667,58,4.92,1,1.224,6,10,-0.418,48.6667,2.5933,0.661,29,0.926,0.71,3.3333,17324.09,0.018,0.1,2,0.385,9.82,1.4067,4,0.606,6,1.333,0.513,0.6667,3.3333,0.397,20.6667,31.3333,1.2021,0.784,37,0.392,2.6667,115.4939,0.6667,6,0.909,3,0,9.3333,3.218,0.364,2,0.0067,0,0,0,0.0067,0.0133,0,0.0067,0.0067,0.0067,0,0,0,0,0.0067,0.0067,0,0,0.0133,0,0,0,0,0,0.0067,0,0,0,0.0067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067,0.0067,0,0,0,0,0,0,0,0,0,0,0,0,0.0133,0.0067,0.0067,0.0067,0.0067,0,0.0133,0,0,0,0,0.0133,0,0,0,0,0,0,0,0,0.0067,0,0,0,0,0.0067,0,0,0,0,0,0,0,0,0,0,0,0.0333,0.0067,0,0,0,0,0,0,0,0,0,0,0.0067,0,0.0067,0,0,0,0.0067,0,0.0067,0
gi|56756895|gb|AAW26619.1|,1.211,8.4746,1,45.01383475,0.88,56.5678,0.04,0.3242,43.4322,0.2542,0.146186441,134,5.1674,0,0.605,2.9661,16.5254,-0.225,49.7881,2.4788,1.742,156,2.119,0.694,7.6271,53558.72,0.08,0.0508,5.7203,1.1,9.6822,1.3093,5.0847,0.77,5.2966,1.177,1.793,2.3305,6.1441,0.731,17.7966,28.3898,-1.2482,1.371,28,1.745,4.661,113.4719,2.9661,4.4492,0.674,5,0,2.1186,0.731,1.117,6.1441,0.0085,0.0085,0.0042,0.0042,0,0.0042,0,0.0042,0.0064,0,0.0064,0.0085,0.0042,0.0042,0.0021,0.0021,0.0021,0.0106,0.0021,0.0021,0.0042,0.0021,0.0106,0.0042,0.0042,0.0127,0.0064,0.0042,0.0042,0.0042,0,0,0,0,0.0064,0.0021,0.0064,0.0021,0.0064,0.0042,0.0021,0.0021,0.0064,0.0021,0.0021,0.0064,0.0042,0.0021,0,0,0.0021,0,0.0021,0.0021,0.0042,0.0042,0.0064,0.0021,0.0064,0.0021,0.0021,0,0.0021,0,0.0021,0.0064,0.0021,0.0064,0.0042,0,0,0.0021,0,0,0.0064,0.0042,0.0021,0,0.0085,0.0021,0,0.0085,0.0021,0,0,0.0021,0.0064,0,0,0.0021,0.0021,0,0,0.0021,0.0042,0.0021,0.0042,0.0042,0,0.0042,0,0,0.0021,0,0.0021,0.0021,0,0,0.0021,0.0064,0.0021,0.0042,0.0021,0,0.0021,0.0042,0,0.0021,0.0064,0.0064,0.0021,0.0127
gi|76156843|gb|AAX27960.2|,1.007,7.0461,2,45.39430894,0.079,55.5556,0.728,0.3089,44.4444,0.2466,0.100271003,165,4.981,0,0.94,4.607,11.6531,-0.295392954,56.3686,2.5257,1.745,114,0.979,0.615,3.523,41182.56,0.222,0.0379,7.0461,1.355,9.5989,1.3171,3.794,0.575,4.878,1.084,1.876,2.439,5.4201,0.645,20.8672,27.9133,3.154,1.196,23,0.956,4.065,111.6059,1.626,9.2141,1.396,1,1,2.168,0.748,1.281,7.0461,0.0081,0.0027,0.0027,0.0027,0.0027,0.0027,0,0.0027,0,0,0.0027,0.0054,0.0027,0.0027,0,0.0081,0.0027,0.0027,0.0081,0,0,0,0.0054,0,0,0.0081,0.0108,0.0027,0.0054,0.0027,0.0108,0,0,0,0.0108,0.0108,0.0027,0,0.0054,0,0.0027,0,0.0027,0,0.0027,0.0081,0.0054,0.0054,0.0081,0.0027,0.0027,0,0.0027,0,0.0054,0.0027,0.0054,0,0.0081,0,0,0,0,0.0027,0,0.0027,0.0027,0.0081,0,0,0.0108,0,0.0054,0.0054,0.0081,0,0.0027,0,0.0054,0.0081,0,0,0.0081,0,0.0027,0,0.0027,0.0027,0,0.0054,0.0027,0,0,0.0027,0,0.0027,0,0.0027,0,0,0.0054,0.0027,0,0,0.0027,0,0,0.0027,0,0.0027,0.0027,0,0.0027,0.0027,0.0027,0,0.0027,0,0,0,0,0.0136
gi|56755505|gb|AAW25931.1|,1.095,7.6642,0,44.48978102,0.703,54.0146,0.152,0.3358,45.9854,0.2117,0.069343066,72,4.9416,0,1.415,6.9343,8.3942,-0.062773723,47.4453,2.4854,0.477,88,1.217,0.529,4.3796,30276.41,0.067,0.0073,4.0146,0.772,9.9526,1.3613,4.0146,0.608,8.0292,1.784,0.281,0.365,6.5693,0.782,26.6423,28.4672,3.1444,0.644,43,0.429,2.1898,110.4978,0.7299,7.6642,1.161,2,0,0,0,0.796,4.3796,0.0073,0,0.0073,0,0.0036,0.0036,0.0036,0,0.0073,0,0.0036,0.0036,0.0036,0.0036,0,0.0036,0.0073,0.0073,0,0,0,0,0.0109,0,0,0,0.0036,0,0.0036,0,0,0.0036,0,0.0036,0,0.0036,0,0,0.0146,0,0,0,0,0,0,0.0036,0.0036,0,0.0036,0.0073,0,0,0.0109,0,0.0036,0.0036,0.0036,0,0,0,0,0,0,0,0,0,0.0036,0,0.0109,0,0.0036,0,0,0.0073,0.0146,0.0036,0,0.0036,0.0109,0,0,0,0.0036,0,0,0,0,0,0,0,0.0036,0,0,0,0.0036,0,0.0073,0,0.0036,0,0,0,0,0,0.0036,0,0,0,0.0036,0.0073,0.0109,0.0036,0,0.0036,0,0,0,0,0.0073,0.0036,0.0073,0.0036
gi|3892185|gb|AAC78302.1|,1.339,9.375,1,30.11670833,0.58,51.4583,0.462,0.3125,48.5417,0.2562,0.1125,186,5.0854,0,0.638,3.125,13.3333,-0.401666667,51.0417,2.5271,0.938,178,1.62,0.715,5.8333,54152.27,0.101,0.0354,5.625,1.082,9.8354,1.3021,9.375,1.42,5.2083,1.157,0.481,0.625,4.7917,0.57,20,26.0417,-4.6372,1.409,40,1.103,4.7917,112.8172,1.875,5.8333,0.884,1,0,1.6667,0.575,1.402,7.7083,0.0104,0.0042,0.0042,0.0021,0.0021,0,0,0.0063,0.0042,0.0042,0.0042,0.0104,0.0125,0.0021,0.0063,0,0.0083,0.0063,0.0021,0.0042,0,0.0021,0.0063,0,0.0042,0.0042,0.0042,0.0063,0.0063,0.0042,0.0042,0,0,0.0021,0.0021,0.0063,0.0021,0,0.0021,0.0021,0.0083,0.0042,0.0063,0.0042,0,0.0021,0.0021,0.0042,0.0042,0.0104,0.0104,0.0021,0,0,0.0021,0.0021,0.0021,0,0.0042,0,0.0021,0.0021,0,0.0021,0,0.0021,0.0167,0,0.0021,0,0.0063,0,0,0,0.0042,0.0063,0,0.0083,0.0021,0.0021,0,0.0021,0.0083,0.0021,0,0.0021,0.0021,0.0021,0.0021,0.0063,0.0125,0,0,0,0.0042,0.0021,0.0042,0.0021,0.0042,0.0063,0,0.0063,0.0021,0,0.0021,0,0.0021,0.0021,0,0.0063,0.0042,0,0,0.0063,0,0,0,0,0.0021,0.0021,0,0.0021
gi|56758850|gb|AAW27565.1|,0.936,6.5527,0,19.59575499,0.133,54.7009,0.788,0.339,45.2991,0.2764,0.091168091,118,4.9829,0,0.465,2.2792,11.9658,-0.224501425,52.9915,2.4929,1.286,112,0.712,0.776,2.5641,39120.23,0.084,0.0427,4.5584,0.877,9.7635,1.3191,6.5527,0.993,6.8376,1.519,0.877,1.1396,7.6923,0.916,24.7863,25.9259,-0.6908,1.592,31,1.173,5.4131,111.4536,1.9943,7.9772,1.209,1,0,2.2792,0.786,1.036,5.698,0.0057,0.0057,0.0028,0.0057,0,0.0028,0.0028,0,0,0,0.0028,0,0.0057,0,0,0.0028,0,0.0057,0.0114,0.0114,0.0085,0,0,0.0085,0.0028,0.0085,0.0028,0.0057,0.0057,0.0028,0.0028,0.0057,0.0028,0.0057,0,0,0,0.0057,0.0028,0.0114,0.0028,0.0028,0.0085,0.0028,0,0.0028,0.0028,0.0028,0.0114,0.0114,0.0028,0,0.0057,0,0.0057,0,0,0,0,0,0,0.0028,0.0028,0,0.0057,0.0028,0.0085,0,0,0.0028,0.0028,0,0,0.0057,0.0028,0,0,0.0057,0.0085,0.0057,0,0,0.0028,0.0028,0.0028,0,0.0028,0,0,0.0057,0.0057,0,0,0.0085,0.0028,0,0,0,0,0.0085,0.0028,0.0085,0.0028,0,0,0,0.0028,0.0085,0,0.0057,0.0057,0.0028,0,0.0057,0,0,0.0085,0,0.0028,0.0028,0.0057,0.0114
gi|2829279|gb|AAC00514.1|,0.789,5.5263,1,37.39697368,0.048,52.2368,0.821,0.3158,47.7632,0.2197,0.098684211,253,5.1105,0,1.101,5.3947,11.7105,-0.388289474,46.9737,2.5105,1.357,244,1.425,0.508,5.1316,86830.72,0.172,0.0421,4.7368,0.911,9.9355,1.3803,6.0526,0.917,6.3158,1.404,1.619,2.1053,6.4474,0.768,21.7105,23.9474,3.2412,0.774,37,1.471,2.6316,114.2509,2.5,5.9211,0.897,3,0,1.7105,0.59,1.292,7.1053,0.0013,0.0013,0.0026,0.0039,0.0039,0.0039,0.0026,0.0013,0.0026,0.0013,0.0013,0.0039,0.0026,0.0039,0.0079,0.0039,0.0066,0.0026,0.0013,0.0039,0,0.0039,0.0039,0.0039,0,0.0053,0.0039,0.0026,0.0026,0.0013,0.0026,0,0.0013,0.0013,0,0.0066,0,0,0.0039,0.0013,0,0,0.0039,0.0026,0.0039,0.0026,0.0039,0.0039,0.0013,0.0079,0.0013,0.0013,0.0013,0,0.0039,0.0039,0,0,0.0013,0.0013,0.0026,0.0013,0.0013,0.0013,0.0039,0.0066,0.0105,0.0026,0.0013,0.0013,0,0.0026,0.0026,0.0026,0.0039,0.0092,0.0013,0.0053,0.0053,0.0013,0.0026,0.0013,0.0053,0.0013,0,0.0039,0.0013,0.0053,0.0013,0.0039,0.0013,0,0,0.0039,0.0013,0.0039,0.0026,0.0026,0.0026,0.0026,0.0039,0.0026,0.0013,0,0.0026,0.0039,0.0013,0.0026,0.0013,0.0066,0.0039,0,0,0.0013,0,0.0013,0.0026,0,0.0039,0.0039,0.0053,0.0039
gi|3122305|sp|Q27778.1|K6PF_SCHMA,0.86,6.0179,0,35.2056338,0.132,56.9782,0.893,0.3035,43.0218,0.2177,0.070422535,177,4.8348,0,1.307,6.402,9.219,-0.046606914,50.5762,2.443,0.997,216,0.96,0.593,3.4571,86056.79,0.049,0.0653,2.5608,0.492,9.7196,1.3662,4.2254,0.64,7.5544,1.679,1.083,1.4085,9.219,1.097,23.3035,31.242,5.61,0.64,41,2.184,2.1767,110.188,3.7132,6.9142,1.048,0,0,2.8169,0.971,1.071,5.8899,0.0038,0.0077,0.0038,0.0026,0.0013,0.0013,0.0026,0.0026,0.0013,0.0013,0.009,0.0026,0.0013,0,0.0051,0.0051,0.0051,0.0038,0,0.0038,0.0013,0.0013,0.0013,0.0077,0.0064,0.0102,0,0.0026,0.0026,0.0038,0.0038,0.0013,0,0.0013,0.0013,0.0038,0,0,0.0051,0,0.0038,0.0013,0.0013,0,0.0026,0.0051,0.0051,0.0013,0.0026,0.0051,0.0026,0.0013,0.0077,0,0.0026,0.0026,0.0026,0.0026,0.0013,0,0,0.0013,0.0013,0.0013,0.0026,0,0.0026,0.0038,0,0,0.0013,0.0051,0.0026,0.0026,0.0026,0,0,0.0051,0.0051,0.0064,0.0013,0.0038,0.0051,0.0013,0.0013,0.0026,0.0026,0.0026,0,0.0064,0,0,0.0013,0,0.0026,0.0013,0.0026,0.0038,0.0038,0.0026,0.0013,0.0026,0,0,0.0013,0,0.0013,0,0.0026,0.0102,0.0038,0.0038,0,0.0064,0.0013,0.0013,0.0013,0,0.0026,0.0013,0.0038,0.0051
gi|161127|gb|AAA29940.1|,0.898,6.2827,0,32.53246073,0.078,48.1675,0.856,0.3141,51.8325,0.1571,0.115183246,49,5.2827,0,1.175,5.7592,12.0419,-0.527748691,39.7906,2.555,1.679,61,1.454,0.58,5.2356,22587.15,0.101,0.0628,2.0942,0.403,10.2513,1.3927,9.4241,1.428,6.2827,1.396,2.014,2.6178,3.6649,0.436,19.8953,22.5131,-0.7774,1.078,57,2.156,3.6649,118.2573,3.6649,4.1885,0.635,0,0,2.6178,0.903,1.333,7.3298,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0,0,0,0,0.0052,0,0,0.0052,0,0,0.0105,0,0.0052,0.0052,0.0052,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0.0052,0,0.0105,0.0052,0.0052,0.0052,0,0.0105,0,0.0105,0,0,0.0052,0.0052,0.0052,0,0.0105,0,0.0052,0,0,0.0052,0.0052,0,0,0,0.0157,0,0.0157,0,0.0052,0.0052,0.0052,0,0,0,0.0052,0,0,0,0,0,0.0052,0,0,0,0,0,0,0.0052,0.0052,0,0.0105,0.0105,0,0,0.0105,0,0,0,0,0.0262,0,0,0.0052,0,0,0,0.0052,0,0,0,0.0105,0,0,0.0105,0,0.0052,0.0052,0,0,0,0.0052,0.0157
gi|218527149|gb|ACK86683.1|,0.518,3.6269,0,40.17414508,0.933,58.0311,0.128,0.3316,41.9689,0.2124,0.160621762,57,5.3161,0,0.952,4.6632,18.1347,-0.394300518,46.6321,2.456,2.34,57,1.295,0.825,4.6632,22575.05,0.015,0.0674,4.6632,0.897,9.9171,1.399,5.6995,0.864,4.1451,0.921,1.993,2.5907,5.1813,0.617,17.0984,25.3886,-0.1279,2.591,34,2.133,8.8083,116.9692,3.6269,5.6995,0.864,2,0,3.1088,1.072,0.565,3.1088,0,0,0,0.0052,0,0,0.0104,0,0.0052,0,0,0,0,0,0,0.0052,0,0,0.0052,0.0052,0.0104,0,0,0.0052,0.0052,0,0,0.0052,0.0052,0.0052,0,0,0,0.0052,0.0052,0,0.0052,0,0,0.0104,0.0104,0,0,0.0104,0.0052,0.0052,0.0052,0.0052,0.0052,0,0,0,0.0052,0,0,0.0104,0,0.0052,0,0,0.0104,0,0,0.0104,0.0104,0.0052,0.0052,0.0052,0,0,0,0,0.0052,0,0.0052,0,0,0.0104,0.0052,0,0,0.0052,0.0052,0,0,0,0,0,0.0052,0.0104,0,0.0052,0.0052,0,0,0,0.0052,0,0.0104,0.0052,0,0,0,0,0.0052,0,0.0052,0,0,0,0.0052,0.0052,0,0,0,0,0.0052,0,0,0.0052,0,0.0052
gi|350645619|emb|CCD59744.1|,0.913,6.3927,0,43.58949772,0.891,52.5114,0.128,0.3105,47.4886,0.2466,0.105022831,65,5.137,0,0.746,3.653,14.1553,-0.400456621,47.4886,2.4018,1.466,72,1.142,0.634,4.1096,25167.45,0.023,0.0731,4.1096,0.79,10.032,1.4475,10.0457,1.522,5.0228,1.116,1.405,1.8265,5.0228,0.598,20.5479,25.1142,-3.6187,1.343,26,1.343,4.5662,114.9199,2.2831,5.9361,0.899,3,0,5.0228,1.732,0.581,3.1963,0,0,0,0.0091,0.0046,0.0046,0.0091,0,0,0.0137,0.0046,0.0046,0,0,0,0.0137,0.0046,0.0046,0.0046,0.0046,0.0091,0,0.0046,0.0046,0.0046,0.0091,0,0.0046,0.0046,0,0,0.0046,0,0,0,0,0.0046,0.0046,0,0.0046,0.0091,0.0091,0,0.0046,0.0046,0.0137,0.0046,0.0046,0.0046,0,0.0046,0,0,0,0,0,0,0.0046,0.0046,0,0.0137,0,0,0.0046,0.0046,0.0046,0.0091,0.0046,0,0,0,0.0046,0,0,0,0,0.0046,0.0137,0.0046,0.0091,0,0,0,0,0.0046,0.0046,0,0,0.0046,0,0.0091,0.0046,0.0046,0,0,0,0,0,0,0,0,0.0091,0,0.0046,0.0046,0,0,0,0,0.0046,0,0,0,0,0,0,0,0,0.0091,0.0046,0,0
