Sequence ID,Dayhoff statistic of serine,Percentage of serine,Secondary turn fraction,Instability Index,Proteasomal cleavages (MHC ligands),Molecular Weight,Count of linear B-cell epitopes,Dayhoff statistic of proline,Percentage of proline,N-linked glycosylation sites,Probability of Expression Inclusion Bodies,Dayhoff statistic of lysine,Secretory pathway signal peptide (SP),Mitochondrial targeting peptide (mTP),Percentage of lysine,Molar Extinction Coefficient A280,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of asparagine,Dayhoff statistic of histidine,Binding Regions in Disordered Proteins,Percentage of histidine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of asparagine,Percentage of methionine,Percentage of non polar mole,Percentage of small mole,Percentage of polar mole,Average hydrogen sparing,Average sulphur sparing,Dayhoff statistic of arginine,Percentage of arginine,Average oxygen sparing,Average nitrogen sparing,Percentage of isoleucine,Dayhoff statistic of isoleucine,Secondary sheet fraction,Dayhoff statistic of alanine,Percentage of alanine,Secondary helix fraction,Percentage of aliphatic mole,C-mannosylation sites,Dayhoff statistic of valine,Percentage of valine,Grand average of hydropathy (GRAVY),Class I Immunogenicity score,Percentage of glycine,Dayhoff statistic of glycine,SS,SN,PS,PL,LS,SQ,NS,SP,SR,QP,KV,LN,ST,GK,HS,DS,KA,PP,PR,GA,RS,II,RR,NN,EK,ME,QS,SD,MK,DK,IV,SV,PV,LP,VP,KK,SL,SE,AM,AI,KL,PG,IA,AK,KT,RL,PI,HL,RF,LG,GD,EN,AV,RP,YM,NP,TF,HN,TR,NH,VI,YH,FP,DF,SA,VK,AS,IP,AD,NL,YI,CC,NR,LR,KN,FS,TS,PE,IE,MA,FH,CK,DG,VT,PQ,DH,IK,MQ,IG,IS,PH,KD,WC,GI,GV,FI,EP,IH,RH,CV,QA,HY,IF,DM,IY,CP,GH,WR,WS,HF,PY,VV,HW,KG,KF,NE,YP,KC,HQ,MG
Smp_062300.1,1.064,7.4468,0.2287,39.0457446809,57,20967.47,59,1.125,5.8511,1,0.777,1.128,0.158,0.061,7.4468,22920,0,0.866,0.532,0,1.0638,31,1.877,3.7234,3.1915,56.383,53.7234,43.617,9.883,0.0638,0.977,4.7872,2.4574,1.3085,4.2553,0.946,0.2394,0.742,6.383,0.3191,22.8723,0,1.451,9.5745,-0.121276595745,-1.2817,5.8511,0.697,0.0053,0.0,0.0,0.0053,0.0053,0.0,0.0,0.0053,0.0053,0.0,0.0,0.0,0.0053,0.0106,0.0053,0.0053,0.0053,0.0,0.0,0.0053,0.0053,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0053,0.0106,0.016,0.0053,0.0053,0.0,0.0106,0.0,0.0053,0.0,0.0053,0.0053,0.0053,0.0053,0.0,0.0,0.0053,0.0053,0.0053,0.016,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0,0.016,0.0053,0.0,0.0,0.0,0.0053,0.0,0.0,0.0,0.0106,0.0,0.0053,0.0053,0.0106,0.0,0.0053,0.0,0.0,0.0053,0.0053,0.0053,0.0,0.0106,0.0053,0.0,0.0106,0.0,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0,0.0106,0.0053,0.0,0.0
AY815164,1.472,10.303,0.2242,39.1539393939,55,18029.15,51,0.932,4.8485,0,0.579,1.286,0.031,0.848,8.4848,9970,0,0.564,1.212,1,2.4242,67,3.565,2.4242,6.0606,53.9394,52.7273,46.0606,9.6667,0.097,0.618,3.0303,2.4727,1.2788,4.2424,0.943,0.3152,1.128,9.697,0.2485,20.0,0,0.918,6.0606,-0.152727272727,-3.473,4.8485,0.577,0.0182,0.0061,0.0,0.0,0.0061,0.0,0.0,0.0061,0.0061,0.0,0.0061,0.0061,0.0061,0.0061,0.0,0.0121,0.0121,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0121,0.0,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0121,0.0121,0.0,0.0,0.0061,0.0,0.0,0.0182,0.0,0.0061,0.0,0.0061,0.0,0.0,0.0121,0.0,0.0,0.0,0.0061,0.0061,0.0,0.0,0.0,0.0,0.0,0.0061,0.0,0.0,0.0061,0.0061,0.0,0.0061,0.0061,0.0,0.0,0.0061,0.0061,0.0061,0.0,0.0061,0.0121,0.0,0.0,0.0061,0.0,0.0,0.0,0.0061,0.0,0.0,0.0121,0.0,0.0,0.0061,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0182,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0,0.0061,0.0061,0.0,0.0061,0.0061,0.0,0.0,0.0061,0.0,0.0061
Smp_044010.2,0.654,4.5775,0.0951,48.076056338,81,32952.2,143,0.000,0.0,0,0.964,1.387,0.078,0.063,9.1549,8940,1,0.737,0.176,6,0.3521,101,1.657,3.169,2.8169,37.3239,35.9155,62.6761,10.1021,0.0317,1.653,8.0986,2.7465,1.4261,4.2254,0.939,0.4613,1.392,11.9718,0.2042,17.6056,0,0.480,3.169,-1.08415492958,0.5854,1.7606,0.210,0.007,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0035,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0035,0.0,0.0035,0.007,0.0106,0.0035,0.0,0.0,0.0106,0.0035,0.0035,0.0,0.0,0.0,0.0,0.0141,0.0,0.0106,0.0106,0.0035,0.0176,0.0,0.0176,0.0035,0.0035,0.0176,0.0,0.0035,0.0,0.0,0.0,0.0035,0.0035,0.0,0.0,0.0,0.0035,0.0,0.0035,0.0,0.0,0.0,0.0,0.0035,0.0035,0.0,0.0035,0.0,0.007,0.0,0.0035,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0035,0.0035,0.0,0.0,0.0035,0.0,0.0035,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0
Smp_056370.1,0.638,4.4693,0.1927,35.6536312849,124,39718.69,123,1.074,5.5866,2,0.667,0.846,0.113,0.153,5.5866,29910,0,1.104,1.676,2,3.352,55,0.657,4.7486,1.1173,53.0726,49.7207,46.9274,9.8073,0.0335,0.912,4.4693,2.4972,1.3603,3.6313,0.807,0.3352,1.267,10.8939,0.2877,22.905,0,0.973,6.4246,-0.296927374302,1.2193,4.4693,0.532,0.0,0.0028,0.0056,0.0028,0.0056,0.0028,0.0056,0.0084,0.0028,0.0,0.0,0.0084,0.0056,0.0056,0.0028,0.0028,0.0056,0.0,0.0,0.0028,0.0028,0.0,0.0,0.0028,0.0056,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0056,0.0,0.0084,0.0084,0.0,0.0028,0.0028,0.0,0.0028,0.0,0.0084,0.0,0.0056,0.0,0.0028,0.0,0.0,0.0112,0.0056,0.0,0.0084,0.0,0.0,0.0028,0.0,0.0028,0.0028,0.0,0.0056,0.0,0.0028,0.0028,0.0056,0.0056,0.0056,0.0028,0.0056,0.0028,0.0028,0.0,0.0028,0.0112,0.0,0.0,0.0028,0.0056,0.0084,0.0,0.0,0.0,0.0028,0.0028,0.0056,0.0,0.0028,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0056,0.0,0.0112,0.0056,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0,0.0028,0.0,0.0028,0.0,0.0028,0.0028,0.0
Smp_043120.1,1.161,8.125,0.2375,57.801875,53,17969.07,54,1.322,6.875,0,0.743,1.042,0.058,0.075,6.875,12950,0,0.727,2.500,1,5.0,40,2.941,3.125,5.0,53.125,49.375,46.875,9.9063,0.0625,1.020,5.0,2.45,1.3813,8.125,1.806,0.225,0.654,5.625,0.2875,22.5,0,1.231,8.125,-0.298125,-0.8224,5.625,0.670,0.0125,0.0,0.0063,0.0,0.0,0.0,0.0,0.0063,0.0063,0.0,0.0,0.0063,0.0,0.0063,0.0063,0.0,0.0188,0.0125,0.0,0.0063,0.0,0.0,0.0063,0.0,0.0063,0.0125,0.0,0.025,0.0063,0.0,0.0063,0.0063,0.0125,0.0,0.0063,0.0063,0.0063,0.0,0.0,0.0188,0.0125,0.0063,0.0,0.0125,0.0,0.0,0.0125,0.0,0.0,0.0188,0.0,0.0063,0.0,0.0,0.0063,0.0,0.0125,0.0,0.0063,0.0,0.025,0.0,0.0,0.0,0.0,0.0063,0.0,0.0188,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0125,0.0063,0.0,0.0,0.0063,0.0,0.0063,0.0125,0.0,0.0,0.0063,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063
Smp_017360.1,0.880,6.1594,0.192,40.1846195652,168,60079.32,131,0.557,2.8986,2,0.506,1.125,0.086,0.268,7.4275,28880,0,0.927,0.815,0,1.6304,60,1.918,3.9855,3.2609,55.7971,51.4493,44.2029,9.8587,0.0525,0.887,4.3478,2.4583,1.3188,7.0652,1.570,0.308,1.264,10.8696,0.3062,26.2681,0,1.318,8.6957,0.00054347826087,-2.3912,6.1594,0.733,0.0054,0.0,0.0018,0.0018,0.0036,0.0072,0.0018,0.0,0.0036,0.0018,0.0054,0.0054,0.0018,0.0018,0.0,0.0018,0.0091,0.0,0.0018,0.0091,0.0054,0.0054,0.0018,0.0018,0.0018,0.0036,0.0018,0.0,0.0036,0.0018,0.0054,0.0054,0.0036,0.0,0.0018,0.0036,0.0091,0.0018,0.0054,0.0054,0.0109,0.0018,0.0054,0.0054,0.0018,0.0036,0.0018,0.0,0.0018,0.0091,0.0072,0.0018,0.0109,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0054,0.0,0.0,0.0036,0.0018,0.0072,0.0054,0.0018,0.0091,0.0018,0.0018,0.0,0.0,0.0072,0.0036,0.0036,0.0054,0.0,0.0,0.0091,0.0,0.0054,0.0072,0.0018,0.0,0.0018,0.0072,0.0,0.0018,0.0018,0.0,0.0018,0.0,0.0018,0.0054,0.0,0.0018,0.0,0.0,0.0,0.0018,0.0018,0.0,0.0036,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0018,0.0018,0.0,0.0018,0.0,0.0,0.0
AY812037,0.908,6.3559,0.2458,40.8983474576,70,27106.01,53,0.733,3.8136,3,0.719,0.835,0.934,0.042,5.5085,39880,0,1.774,1.695,0,3.3898,31,0.748,7.6271,1.2712,56.3559,44.0678,43.6441,10.0085,0.0169,0.865,4.2373,2.4619,1.3644,10.5932,2.354,0.2203,0.690,5.9322,0.3814,24.1525,0,0.642,4.2373,-0.120762711864,3.3478,6.7797,0.807,0.0042,0.0,0.0042,0.0,0.0042,0.0,0.0,0.0,0.0042,0.0042,0.0042,0.0085,0.0,0.0,0.0,0.0042,0.0085,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0042,0.0042,0.0042,0.0085,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0042,0.0042,0.0,0.0042,0.0042,0.0,0.0042,0.0042,0.0042,0.0,0.0042,0.0,0.0042,0.0042,0.0,0.0042,0.0,0.0085,0.0,0.0042,0.0127,0.0,0.0,0.0085,0.0,0.0042,0.0085,0.0042,0.0042,0.0,0.0085,0.0,0.0,0.0042,0.0085,0.0,0.0042,0.0,0.0127,0.0042,0.0,0.0042,0.0085,0.0,0.0,0.0,0.0085,0.0085,0.0,0.0042,0.0085,0.0,0.0042,0.0127,0.0,0.0,0.0,0.0127,0.0042,0.0042,0.0042,0.0,0.0,0.0,0.0,0.0042,0.0042,0.0,0.0127,0.0,0.0042,0.0,0.0,0.0042,0.0042,0.0,0.0,0.0042,0.0,0.0085,0.0,0.0042,0.0042,0.0
Smp_041430.1,1.220,8.5366,0.1951,44.3882926829,72,27962.29,102,0.391,2.0325,3,0.686,1.170,0.061,0.077,7.7236,29910,0,1.324,0.610,0,1.2195,58,1.196,5.6911,2.0325,45.935,47.9675,54.065,9.8293,0.0447,0.913,4.4715,2.6057,1.3577,3.6585,0.813,0.3008,0.993,8.5366,0.2764,19.5122,0,0.924,6.0976,-0.565447154472,-1.9635,3.252,0.387,0.0041,0.0041,0.0,0.0,0.0,0.0,0.0041,0.0,0.0041,0.0041,0.0041,0.0122,0.0081,0.0,0.0041,0.0163,0.0081,0.0041,0.0,0.0,0.0081,0.0,0.0,0.0081,0.0122,0.0041,0.0,0.0041,0.0041,0.0081,0.0,0.0081,0.0,0.0041,0.0,0.0163,0.0081,0.0081,0.0041,0.0,0.0,0.0,0.0041,0.0041,0.0041,0.0081,0.0041,0.0,0.0041,0.0041,0.0081,0.0081,0.0041,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0041,0.0,0.0,0.0041,0.0081,0.0,0.0041,0.0,0.0041,0.0041,0.0081,0.0081,0.0041,0.0122,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0041,0.0041,0.0,0.0,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163,0.0,0.0,0.0041,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0163,0.0,0.0,0.0,0.0122,0.0,0.0,0.0,0.0
AY915793,1.216,8.5106,0.2128,27.8063829787,35,10797.55,21,1.023,5.3191,1,0.707,0.967,0.218,0.190,6.383,19940,0,0.495,1.064,0,2.1277,17,2.503,2.1277,4.2553,61.7021,40.4255,38.2979,10.3936,0.0638,0.868,4.2553,2.3723,1.3085,15.9574,3.546,0.2021,0.495,4.2553,0.4043,28.7234,0,0.806,5.3191,0.322340425532,0.8399,5.3191,0.633,0.0,0.0106,0.0,0.0106,0.0213,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0213,0.0,0.0,0.0,0.0,0.0106,0.0106,0.0,0.0106,0.0319,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0213,0.0106,0.0,0.0,0.0106,0.0,0.0106,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0106,0.0,0.0,0.0106,0.0,0.0,0.0106,0.0106,0.0106,0.0106,0.0,0.0,0.0,0.0213,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0106,0.0
Smp_169460.1,0.875,6.1224,0.2143,32.187755102,44,22234.8,48,0.294,1.5306,1,0.761,1.237,0.072,0.076,8.1633,19940,0,2.136,1.020,0,2.0408,48,1.501,9.1837,2.551,48.9796,47.449,51.0204,10.0408,0.0561,1.041,5.102,2.5051,1.4184,8.1633,1.814,0.2551,0.771,6.6327,0.3061,24.4898,0,1.237,8.1633,-0.339285714286,-0.4256,4.5918,0.547,0.0,0.0051,0.0051,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0051,0.0153,0.0051,0.0,0.0051,0.0051,0.0051,0.0,0.0,0.0051,0.0,0.0153,0.0,0.0153,0.0102,0.0,0.0,0.0051,0.0,0.0,0.0051,0.0,0.0,0.0051,0.0,0.0051,0.0051,0.0,0.0,0.0,0.0102,0.0,0.0051,0.0102,0.0051,0.0102,0.0051,0.0,0.0051,0.0,0.0,0.0102,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0051,0.0,0.0,0.0,0.0051,0.0102,0.0051,0.0,0.0,0.0,0.0051,0.0051,0.0,0.0051,0.0102,0.0,0.0051,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153,0.0,0.0051,0.0102,0.0,0.0,0.0,0.0,0.0,0.0051,0.0051,0.0,0.0051,0.0,0.0051,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0153,0.0,0.0,0.0,0.0
Smp_058650.1,0.931,6.5169,0.1393,40.5438426966,153,52217.5,88,0.173,0.8989,3,0.685,1.396,0.280,0.029,9.2135,51340,0,1.045,1.573,0,3.1461,71,2.115,4.4944,3.5955,45.8427,37.9775,54.1573,10.4112,0.0449,1.101,5.3933,2.5573,1.4135,6.9663,1.548,0.3101,0.601,5.1685,0.3326,25.8427,0,0.987,6.5169,-0.406741573034,-2.7626,2.0225,0.241,0.0022,0.0022,0.0022,0.0,0.0067,0.0045,0.0022,0.0022,0.0022,0.0,0.0022,0.009,0.0045,0.0022,0.0,0.0022,0.0045,0.0,0.0,0.0022,0.0,0.0045,0.0022,0.0,0.009,0.009,0.0022,0.0022,0.0022,0.0067,0.0022,0.009,0.0022,0.0,0.0,0.0112,0.0067,0.0067,0.0022,0.0045,0.0112,0.0,0.0022,0.0067,0.009,0.018,0.0,0.0067,0.0,0.0,0.0022,0.0022,0.0045,0.0,0.0,0.0,0.0022,0.0022,0.009,0.0,0.0067,0.0,0.0,0.0022,0.0022,0.0067,0.0022,0.0,0.0022,0.009,0.0,0.0,0.0,0.009,0.0022,0.0045,0.0,0.0,0.0067,0.0022,0.0,0.0,0.0,0.0045,0.0,0.0,0.0022,0.0,0.0,0.0112,0.0,0.0045,0.0,0.0,0.0045,0.0045,0.0022,0.0022,0.0022,0.0022,0.0,0.0,0.0,0.0045,0.0112,0.0,0.0,0.0022,0.0045,0.0022,0.0022,0.0045,0.0,0.0,0.0045,0.0067,0.0,0.0,0.0,0.0
Smp_154530.1,0.673,4.7138,0.1751,35.1478451178,100,34669.37,102,0.712,3.7037,2,0.622,1.020,0.018,0.762,6.734,46870,0,1.253,1.684,0,3.367,52,1.981,5.3872,3.367,50.5051,45.1178,49.4949,10.0909,0.0471,1.306,6.3973,2.4916,1.4377,5.0505,1.122,0.2458,0.822,7.0707,0.3131,19.5286,0,1.326,8.7542,-0.436363636364,1.6856,3.7037,0.441,0.0101,0.0,0.0,0.0,0.0034,0.0,0.0034,0.0,0.0,0.0034,0.0101,0.0,0.0067,0.0034,0.0,0.0034,0.0067,0.0,0.0,0.0067,0.0034,0.0,0.0034,0.0,0.0034,0.0,0.0067,0.0,0.0,0.0,0.0067,0.0067,0.0034,0.0,0.0034,0.0,0.0034,0.0,0.0,0.0,0.0067,0.0,0.0067,0.0101,0.0067,0.0101,0.0067,0.0,0.0,0.0,0.0,0.0067,0.0067,0.0034,0.0034,0.0,0.0067,0.0,0.0034,0.0,0.0,0.0067,0.0067,0.0034,0.0,0.0135,0.0034,0.0,0.0034,0.0034,0.0067,0.0,0.0,0.0,0.0034,0.0,0.0,0.0034,0.0,0.0034,0.0,0.0,0.0034,0.0135,0.0,0.0034,0.0034,0.0,0.0,0.0,0.0,0.0034,0.0,0.0034,0.0101,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0034,0.0,0.0034,0.0,0.0034,0.0,0.0,0.0034,0.0034,0.0067,0.0,0.0034,0.0,0.0101,0.0,0.0,0.0034,0.0034
AY816125,0.905,6.338,0.169,30.3746478873,46,17116.01,57,0.135,0.7042,1,0.670,2.774,0.047,0.199,18.3099,25440,0,1.310,1.408,2,2.8169,77,0.829,5.6338,1.4085,36.6197,30.2817,63.3803,10.5704,0.0282,1.293,6.338,2.5634,1.5704,4.9296,1.095,0.2676,0.491,4.2254,0.2465,16.1972,0,0.427,2.8169,-1.37957746479,-3.1561,4.2254,0.503,0.007,0.007,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,0.0,0.0,0.0211,0.0,0.0282,0.0,0.0,0.007,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0282,0.0,0.007,0.0141,0.0,0.0141,0.0,0.0,0.0,0.0,0.0,0.0493,0.007,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.0,0.0,0.007,0.0,0.0,0.0,0.007,0.0,0.0141,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.007,0.0,0.0141,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.007,0.007,0.0,0.0282,0.0,0.0,0.0,0.0,0.0,0.0
Smp_082030.1,1.320,9.2391,0.2663,28.475,63,19090.59,55,0.732,3.8043,2,0.845,1.235,0.691,0.052,8.1522,5960,0,0.632,0.815,0,1.6304,51,1.918,2.7174,3.2609,61.9565,56.5217,38.0435,9.5707,0.0543,0.333,1.6304,2.3804,1.212,5.4348,1.208,0.3043,1.201,10.3261,0.3152,27.1739,0,1.565,10.3261,0.307608695652,-2.0542,10.8696,1.294,0.0163,0.0109,0.0054,0.0,0.0109,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,0.0054,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0054,0.0054,0.0,0.0054,0.0,0.0054,0.0,0.0,0.0109,0.0109,0.0109,0.0109,0.0163,0.0163,0.0163,0.0,0.0,0.0054,0.0054,0.0,0.0,0.0,0.0054,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.0,0.0109,0.0,0.0054,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0109,0.0,0.0054,0.0054,0.0,0.0,0.0054,0.0163,0.0,0.0,0.0109,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163,0.0,0.0109,0.0,0.0,0.0054,0.0,0.0,0.0054
AY808751,0.708,4.955,0.1532,35.0400900901,76,27135.25,23,0.260,1.3514,2,0.673,1.433,0.136,0.400,9.4595,51340,0,1.886,2.928,0,5.8559,37,1.855,8.1081,3.1532,50.4505,33.7838,49.5495,10.7658,0.0541,0.919,4.5045,2.4324,1.5135,12.1622,2.703,0.1622,0.105,0.9009,0.4189,29.2793,0,1.297,8.5586,-0.238738738739,-1.4061,0.9009,0.107,0.0045,0.009,0.0,0.0,0.009,0.0,0.0,0.0,0.0045,0.0,0.0,0.0045,0.0,0.0,0.0045,0.0,0.0,0.0045,0.0,0.0,0.0,0.0135,0.0,0.0,0.009,0.0,0.0045,0.0,0.0045,0.009,0.0135,0.0,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.0045,0.0,0.0,0.0045,0.0,0.0,0.0045,0.0,0.0,0.0045,0.0,0.009,0.009,0.0045,0.0,0.0,0.0045,0.009,0.0045,0.0045,0.0,0.0045,0.018,0.0,0.009,0.0,0.018,0.0045,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.009,0.0,0.0,0.0045,0.0,0.009,0.0,0.0,0.0,0.0045,0.0,0.0045,0.0,0.0,0.0,0.0045,0.0045,0.0,0.0225,0.0,0.0,0.009,0.0045,0.0,0.0,0.0,0.0045,0.0,0.0,0.0045,0.0,0.0,0.0,0.0
Smp_041740.1,0.708,4.9541,0.1872,40.7939449541,166,60136.55,144,0.670,3.4862,2,0.542,1.084,0.071,0.449,7.156,26930,0,0.981,0.459,0,0.9174,51,2.159,4.2202,3.6697,53.3945,50.2752,46.6055,9.9872,0.0569,1.236,6.055,2.4734,1.356,8.0734,1.794,0.2862,1.003,8.6239,0.2954,25.6881,0,1.334,8.8073,-0.116146788991,0.6755,6.055,0.721,0.0018,0.0018,0.0018,0.0018,0.0073,0.0018,0.0018,0.0,0.0018,0.0,0.0018,0.0037,0.0,0.0037,0.0,0.0018,0.0055,0.0,0.0073,0.0092,0.0,0.0055,0.0037,0.0,0.0073,0.0018,0.0037,0.0055,0.0018,0.0018,0.0092,0.0128,0.0,0.0,0.0037,0.0037,0.0,0.0,0.0055,0.0073,0.0037,0.0037,0.0055,0.0073,0.0073,0.0055,0.0,0.0,0.0,0.0018,0.0055,0.0018,0.0073,0.0018,0.0,0.0037,0.0037,0.0,0.0018,0.0,0.0073,0.0,0.0,0.0018,0.0018,0.0073,0.0037,0.0055,0.0018,0.0055,0.0,0.0,0.0037,0.0147,0.0018,0.0,0.0018,0.0018,0.011,0.0037,0.0,0.0037,0.0073,0.0018,0.0,0.0,0.0055,0.0,0.0037,0.0037,0.0,0.0055,0.0,0.0037,0.0092,0.0037,0.0,0.0,0.0018,0.0018,0.0037,0.0018,0.0,0.0037,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0073,0.0,0.0055,0.0,0.0037,0.0,0.0018,0.0,0.0018
AY226984,0.862,6.0345,0.2672,32.4212643678,105,39525.49,150,1.050,5.4598,3,0.766,0.914,0.946,0.030,6.0345,90300,1,1.537,1.437,0,2.8736,23,1.183,6.6092,2.0115,56.0345,50.5747,43.9655,9.6552,0.069,0.821,4.023,2.4799,1.3621,5.4598,1.213,0.2155,0.568,4.8851,0.3017,18.3908,0,0.784,5.1724,-0.441379310345,1.3287,8.6207,1.026,0.0057,0.0029,0.0029,0.0057,0.0057,0.0,0.0029,0.0,0.0,0.0057,0.0029,0.0057,0.0,0.0086,0.0029,0.0,0.0029,0.0057,0.0,0.0086,0.0,0.0086,0.0086,0.0029,0.0,0.0,0.0029,0.0086,0.0029,0.0029,0.0029,0.0,0.0057,0.0086,0.0029,0.0029,0.0,0.0029,0.0029,0.0029,0.0,0.0,0.0029,0.0,0.0029,0.0029,0.0,0.0,0.0029,0.0115,0.0086,0.0115,0.0057,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0086,0.0057,0.0057,0.0029,0.0,0.0029,0.0029,0.0029,0.0029,0.0029,0.0,0.0,0.0057,0.0,0.0,0.0,0.0057,0.0,0.0,0.0029,0.0029,0.0029,0.0,0.0,0.0029,0.0029,0.0,0.0029,0.0029,0.0,0.0,0.0086,0.0029,0.0029,0.0,0.0029,0.0029,0.0,0.0029,0.0,0.0,0.0,0.0,0.0029,0.0029,0.0,0.0,0.0029,0.0057,0.0029,0.0,0.0029,0.0,0.0086,0.0,0.0,0.0029,0.0029
